+6.12000E+2	+4.35486E-2	+2.12245E-2	+2.80953E-2
+6.14000E+2	+4.14886E-2	+2.09307E-2	+2.73520E-2
+6.16000E+2	+4.11530E-2	+2.04210E-2	+2.69289E-2
+6.18000E+2	+4.09393E-2	+1.97111E-2	+2.57548E-2
+6.20000E+2	+3.89252E-2	+1.92131E-2	+2.51451E-2
+6.22000E+2	+3.87726E-2	+1.87000E-2	+2.45801E-2
+6.24000E+2	+3.78876E-2	+1.83291E-2	+2.39559E-2
+6.26000E+2	+3.66821E-2	+1.78952E-2	+2.33807E-2
+6.28000E+2	+3.68347E-2	+1.74568E-2	+2.27395E-2
+6.30000E+2	+3.54462E-2	+1.71115E-2	+2.23050E-2
+6.32000E+2	+3.60107E-2	+1.67957E-2	+2.18422E-2
+6.34000E+2	+3.73993E-2	+1.65200E-2	+2.16635E-2
+6.36000E+2	+3.50189E-2	+1.61892E-2	+2.09506E-2
+6.38000E+2	+3.73993E-2	+1.64001E-2	+2.13471E-2
+6.40000E+2	+3.59192E-2	+1.64021E-2	+2.12670E-2
+6.42000E+2	+3.52020E-2	+1.58794E-2	+2.05342E-2
+6.44000E+2	+3.46680E-2	+1.54704E-2	+2.00202E-2
+6.46000E+2	+3.37982E-2	+1.51285E-2	+1.95024E-2
+6.48000E+2	+3.27911E-2	+1.46219E-2	+1.88160E-2
+6.50000E+2	+3.39508E-2	+1.47157E-2	+1.90296E-2
+6.52000E+2	+3.34015E-2	+1.47081E-2	+1.88930E-2
+6.54000E+2	+3.30963E-2	+1.46960E-2	+1.88190E-2
+6.56000E+2	+3.18909E-2	+1.41316E-2	+1.82091E-2
+6.58000E+2	+3.01666E-2	+1.38162E-2	+1.76930E-2
+6.60000E+2	+3.18298E-2	+1.34851E-2	+1.72939E-2
+6.62000E+2	+2.98767E-2	+1.30755E-2	+1.66197E-2
+6.64000E+2	+3.13721E-2	+1.26910E-2	+1.62255E-2
+6.66000E+2	+3.10211E-2	+1.29772E-2	+1.67867E-2
+6.68000E+2	+3.32642E-2	+1.46187E-2	+1.89562E-2
+6.70000E+2	+3.38898E-2	+1.54542E-2	+2.00868E-2
+6.72000E+2	+3.50494E-2	+1.61944E-2	+2.10299E-2
+6.74000E+2	+3.76434E-2	+1.72080E-2	+2.22969E-2
+6.76000E+2	+3.67889E-2	+1.71997E-2	+2.22627E-2
+6.78000E+2	+3.55072E-2	+1.69303E-2	+2.19829E-2
+6.80000E+2	+3.61633E-2	+1.67239E-2	+2.16465E-2
+6.82000E+2	+3.50800E-2	+1.62965E-2	+2.10412E-2
+6.84000E+2	+3.48358E-2	+1.55240E-2	+1.99975E-2
+6.86000E+2	+3.29437E-2	+1.52313E-2	+1.98414E-2
+6.88000E+2	+3.49731E-2	+1.53141E-2	+1.97804E-2
+6.90000E+2	+3.37677E-2	+1.55595E-2	+2.02563E-2
+6.92000E+2	+3.51868E-2	+1.57851E-2	+2.03603E-2
+6.94000E+2	+3.58276E-2	+1.57968E-2	+2.06057E-2
+6.96000E+2	+3.68958E-2	+1.65143E-2	+2.14098E-2
+6.98000E+2	+3.55072E-2	+1.63634E-2	+2.12478E-2
+7.00000E+2	+3.72925E-2	+1.64185E-2	+2.13274E-2
+7.02000E+2	+3.64990E-2	+1.72120E-2	+2.24059E-2
+7.04000E+2	+3.62244E-2	+1.73400E-2	+2.24130E-2
+7.06000E+2	+3.61328E-2	+1.74223E-2	+2.26335E-2
+7.08000E+2	+3.73993E-2	+1.76074E-2	+2.29772E-2
+7.10000E+2	+3.73535E-2	+1.73376E-2	+2.24352E-2
+7.12000E+2	+3.67126E-2	+1.68849E-2	+2.19317E-2
+7.14000E+2	+3.82843E-2	+1.72599E-2	+2.24489E-2
+7.16000E+2	+3.98865E-2	+1.72772E-2	+2.22563E-2
+7.18000E+2	+3.72620E-2	+1.69772E-2	+2.21780E-2
+7.20000E+2	+3.57056E-2	+1.68136E-2	+2.16612E-2
+7.22000E+2	+3.57513E-2	+1.70642E-2	+2.23567E-2
+7.24000E+2	+3.59650E-2	+1.69462E-2	+2.18411E-2
+7.26000E+2	+3.45917E-2	+1.64361E-2	+2.11344E-2
+7.28000E+2	+3.66516E-2	+1.58224E-2	+2.04192E-2
+7.30000E+2	+3.38745E-2	+1.52151E-2	+1.94990E-2
+7.32000E+2	+3.34930E-2	+1.47750E-2	+1.89016E-2
+7.34000E+2	+3.42865E-2	+1.50655E-2	+1.92724E-2
+7.36000E+2	+3.19977E-2	+1.47820E-2	+1.89764E-2
+7.38000E+2	+3.20282E-2	+1.37893E-2	+1.74507E-2
+7.40000E+2	+3.05023E-2	+1.32952E-2	+1.67143E-2
+7.42000E+2	+2.95715E-2	+1.25018E-2	+1.57300E-2
+7.44000E+2	+3.09601E-2	+1.21055E-2	+1.51079E-2
+7.46000E+2	+2.79846E-2	+1.14936E-2	+1.42039E-2
+7.48000E+2	+2.74353E-2	+1.07754E-2	+1.32494E-2
+7.50000E+2	+2.55890E-2	+1.02861E-2	+1.24843E-2
+7.52000E+2	+2.72522E-2	+9.88251E-3	+1.20032E-2
+7.54000E+2	+2.47803E-2	+9.30032E-3	+1.09619E-2
+7.56000E+2	+2.47803E-2	+8.51674E-3	+9.92939E-3
+7.58000E+2	+2.20337E-2	+7.98504E-3	+9.14331E-3
+7.60000E+2	+2.23694E-2	+7.74932E-3	+8.85128E-3
+7.62000E+2	+2.35138E-2	+7.75054E-3	+8.69181E-3
+7.64000E+2	+2.15149E-2	+7.43863E-3	+8.35564E-3
+7.66000E+2	+2.40021E-2	+7.34376E-3	+8.18013E-3
+7.68000E+2	+2.26898E-2	+7.26869E-3	+8.09621E-3
+7.70000E+2	+2.13013E-2	+7.10394E-3	+7.81044E-3
+7.72000E+2	+2.12860E-2	+7.09560E-3	+7.77204E-3
+7.74000E+2	+2.29950E-2	+6.95138E-3	+7.53004E-3
+7.76000E+2	+2.22778E-2	+7.17395E-3	+8.02406E-3
+7.78000E+2	+2.33002E-2	+7.73251E-3	+8.79853E-3
+7.80000E+2	+2.30865E-2	+8.10499E-3	+9.44147E-3
+7.82000E+2	+2.61078E-2	+8.34418E-3	+9.72952E-3
+7.84000E+2	+2.42004E-2	+8.76177E-3	+1.04922E-2
+7.86000E+2	+2.41852E-2	+9.23757E-3	+1.10231E-2
+7.88000E+2	+2.67029E-2	+9.61848E-3	+1.17466E-2
+7.90000E+2	+2.53601E-2	+1.00075E-2	+1.21740E-2
+7.92000E+2	+2.62604E-2	+1.00986E-2	+1.24950E-2
+7.94000E+2	+2.59094E-2	+1.01417E-2	+1.23492E-2
+7.96000E+2	+2.67334E-2	+1.06127E-2	+1.32881E-2
+7.98000E+2	+2.72217E-2	+1.13618E-2	+1.41748E-2
+8.00000E+2	+2.88696E-2	+1.18043E-2	+1.49197E-2
+8.02000E+2	+2.81067E-2	+1.21546E-2	+1.53078E-2
+8.04000E+2	+3.07770E-2	+1.29313E-2	+1.64777E-2
